Mode,Service Type,Source,Year,Month,Route,Ridership
Bus,Weekdays,APC,2019,May,70,8303
Bus,Weekdays,APC,2019,May,73,2479
Trackless Trolley,Weekdays,APC,2019,May,75,3168
Bus,Weekdays,APC,2019,May,77,876
Bus,Weekdays,APC,2019,May,78,98
Bus,Weekdays,APC,2019,May,79,5165
Bus,Weekdays,APC,2019,May,80,208
Bus,Weekdays,APC,2019,May,84,3478
Bus,Weekdays,APC,2019,May,88,2182
Bus,Weekdays,APC,2019,May,89,1788
Bus,Weekdays,APC,2019,May,90,422
Bus,Weekdays,APC,2019,May,92,307
Bus,Weekdays,APC,2019,May,93,1095
Bus,Weekdays,APC,2019,May,94,475
Bus,Weekdays,APC,2019,May,95,495
Bus,Weekdays,APC,2019,May,96,1225
Bus,Weekdays,APC,2019,May,97,622
Bus,Weekdays,APC,2019,May,98,914
Bus,Weekdays,APC,2019,May,99,1236
Trolley,Weekdays,Traffic,2019,May,101,4180
Trolley,Weekdays,Traffic,2019,May,102,4235
Bus,Weekdays,APC,2019,May,103,1337
Bus,Weekdays,APC,2019,May,104,2995
Bus,Weekdays,APC,2019,May,105,1179
Bus,Weekdays,APC,2019,May,106,1274
Bus,Weekdays,APC,2019,May,107,1034
Bus,Weekdays,APC,2019,May,108,5114
Bus,Weekdays,APC,2019,May,109,4334
Bus,Weekdays,APC,2019,May,110,1920
Bus,Weekdays,APC,2019,May,111,1442
Bus,Weekdays,APC,2019,May,112,851
Bus,Weekdays,APC,2019,May,113,6549
Bus,Weekdays,APC,2019,May,114,1780
Bus,Weekdays,APC,2019,May,115,1112
Bus,Weekdays,APC,2019,May,117,1987
Bus,Weekdays,APC,2019,May,118,443
Bus,Weekdays,APC,2019,May,119,642
Bus,Weekdays,APC,2019,May,120,548
Bus,Weekdays,APC,2019,May,123,883
Bus,Weekdays,APC,2019,May,124,1818
Bus,Weekdays,APC,2019,May,125,2242
Bus,Weekdays,APC,2019,May,126,603
Bus,Weekdays,APC,2019,May,127,291
Bus,Weekdays,APC,2019,May,128,407
Bus,Weekdays,APC,2019,May,129,891
Bus,Weekdays,APC,2019,May,130,588
Bus,Weekdays,APC,2019,May,131,650
Bus,Weekdays,APC,2019,May,132,364
Bus,Weekdays,APC,2019,May,133,75
Bus,Weekdays,APC,2019,May,139,398
Bus,Weekdays,APC,2019,May,150,20
Bus,Weekdays,APC,2019,May,201,144
Bus,Weekdays,APC,2019,May,204,201
Bus,Weekdays,APC,2019,May,205,67
Bus,Weekdays,APC,2019,May,206,120
Bus,Weekdays,APC,2019,May,310,353
Bus,Weekdays,APC,2019,May,311,198
Bus,Weekdays,APC,2019,May,47M,911
Bus,Weekdays,APC,2019,May,BLVDDIR,3303
Bus,Weekdays,APC,2019,May,BSO,1690
Bus,Weekdays,APC,2019,May,G,16656
Bus,Weekdays,APC,2019,May,H,4806
Bus,Weekdays,APC,2019,May,J,2659
Bus,Weekdays,APC,2019,May,K,8834
Bus,Weekdays,APC,2019,May,L,7456
Bus,Weekdays,APC,2019,May,LUCYGO,1578
Bus,Weekdays,APC,2019,May,LUCYGR,1076
Bus,Weekdays,APC,2019,May,MFO,2042
Bus,Weekdays,APC,2019,May,R,9707
Bus,Weekdays,APC,2019,May,XH,5667
Bus,Weekdays,APC,2019,June,1,2145
Bus,Weekdays,APC,2019,June,2,4031
Bus,Weekdays,APC,2019,June,3,6721
Bus,Weekdays,APC,2019,June,4,6838
Bus,Weekdays,APC,2019,June,5,2886
Bus,Weekdays,APC,2019,June,6,4660
Bus,Weekdays,APC,2019,June,7,4284
Bus,Weekdays,APC,2019,June,8,1425
Bus,Weekdays,APC,2019,June,9,4174
Trolley,Weekdays,Traffic_Estimate,2019,June,10,8859
Trolley,Weekdays,APC,2019,June,11,12231
Bus,Weekdays,APC,2019,June,12,2408
Trolley,Weekdays,APC,2019,June,13,11583
Bus,Weekdays,APC,2019,June,14,5272
Trolley,Weekdays,Traffic_Estimate,2019,June,15,8870
Bus,Weekdays,APC,2019,June,16,6191
Bus,Weekdays,APC,2019,June,17,7959
Bus,Weekdays,APC,2019,June,18,10532
Bus,Weekdays,APC,2019,June,19,1048
Bus,Weekdays,APC,2019,June,20,3971
Bus,Weekdays,APC,2019,June,21,9069
Bus,Weekdays,APC,2019,June,22,3879
Bus,Weekdays,APC,2019,June,23,12737
Bus,Weekdays,APC,2019,June,24,1733
Bus,Weekdays,APC,2019,June,25,3490
Bus,Weekdays,APC,2019,June,26,7240
Bus,Weekdays,APC,2019,June,27,3415
Bus,Weekdays,APC,2019,June,28,1119
Bus,Weekdays,APC,2019,June,29,3130
Bus,Weekdays,APC,2019,June,30,1114
Bus,Weekdays,APC,2019,June,31,3932
Bus,Weekdays,APC,2019,June,32,3643
Bus,Weekdays,APC,2019,June,33,9787
Trolley,Weekdays,APC,2019,June,34,12060
Bus,Weekdays,APC,2019,June,35,133
Trolley,Weekdays,APC,2019,June,36,12539
Bus,Weekdays,APC,2019,June,37,2990
Bus,Weekdays,APC,2019,June,38,2579
Bus,Weekdays,APC,2019,June,39,2597
Bus,Weekdays,APC,2019,June,40,6272
Bus,Weekdays,APC,2019,June,42,8743
Bus,Weekdays,APC,2019,June,43,2422
Bus,Weekdays,APC,2019,June,44,3260
Bus,Weekdays,APC,2019,June,45,5049
Bus,Weekdays,APC,2019,June,46,4501
Bus,Weekdays,APC,2019,June,47,14124
Bus,Weekdays,APC,2019,June,48,6861
Bus,Weekdays,APC,2019,June,49,2426
Bus,Weekdays,APC,2019,June,50,1856
Bus,Weekdays,APC,2019,June,52,11682
Bus,Weekdays,APC,2019,June,53,1968
Bus,Weekdays,APC,2019,June,54,5436
Bus,Weekdays,APC,2019,June,55,4540
Bus,Weekdays,APC,2019,June,56,8779
Bus,Weekdays,APC,2019,June,57,8233
Bus,Weekdays,APC,2019,June,58,5428
Trackless Trolley,Weekdays,APC,2019,June,59,3822
Bus,Weekdays,APC,2019,June,60,8531
Bus,Weekdays,APC,2019,June,61,3662
Bus,Weekdays,APC,2019,June,62,237
Bus,Weekdays,APC,2019,June,64,4208
Bus,Weekdays,APC,2019,June,65,6766
Trackless Trolley,Weekdays,APC,2019,June,66,8497
Bus,Weekdays,APC,2019,June,67,2622
Bus,Weekdays,APC,2019,June,68,2009
Bus,Weekdays,APC,2019,June,70,4911
Bus,Weekdays,APC,2019,June,73,1543
Trackless Trolley,Weekdays,APC,2019,June,75,3320
Bus,Weekdays,APC,2019,June,77,656
Bus,Weekdays,APC,2019,June,78,101
Bus,Weekdays,APC,2019,June,79,3524
Bus,Weekdays,APC,2019,June,80,219
Bus,Weekdays,APC,2019,June,84,2375
Bus,Weekdays,APC,2019,June,88,1224
Bus,Weekdays,APC,2019,June,89,1525
Bus,Weekdays,APC,2019,June,90,443
Bus,Weekdays,APC,2019,June,92,310
Bus,Weekdays,APC,2019,June,93,1216
Bus,Weekdays,APC,2019,June,94,395
Bus,Weekdays,APC,2019,June,95,513
Bus,Weekdays,APC,2019,June,96,1216
Bus,Weekdays,APC,2019,June,97,659
Bus,Weekdays,APC,2019,June,98,904
Bus,Weekdays,APC,2019,June,99,1236
Trolley,Weekdays,Traffic_Estimate,2019,June,101,3553
Trolley,Weekdays,Traffic_Estimate,2019,June,102,3600
Bus,Weekdays,APC,2019,June,103,1126
Bus,Weekdays,APC,2019,June,104,3119
Bus,Weekdays,APC,2019,June,105,1123
Bus,Weekdays,APC,2019,June,106,1168
Bus,Weekdays,APC,2019,June,107,940
Bus,Weekdays,APC,2019,June,108,5155
Bus,Weekdays,APC,2019,June,109,4369
Bus,Weekdays,APC,2019,June,110,1773
Bus,Weekdays,APC,2019,June,111,1287
Bus,Weekdays,APC,2019,June,112,808
Bus,Weekdays,APC,2019,June,113,6673
Bus,Weekdays,APC,2019,June,114,1881
Bus,Weekdays,APC,2019,June,115,982
Bus,Weekdays,APC,2019,June,117,1792
Bus,Weekdays,APC,2019,June,118,384
Bus,Weekdays,APC,2019,June,119,754
Bus,Weekdays,APC,2019,June,120,249
Bus,Weekdays,APC,2019,June,123,924
Bus,Weekdays,APC,2019,June,124,1770
Bus,Weekdays,APC,2019,June,125,2241
Bus,Weekdays,APC,2019,June,126,601
Bus,Weekdays,APC,2019,June,127,325
Bus,Weekdays,APC,2019,June,128,378
Bus,Weekdays,APC,2019,June,129,915
Bus,Weekdays,APC,2019,June,130,531
Bus,Weekdays,APC,2019,June,131,631
Bus,Weekdays,APC,2019,June,132,327
Bus,Weekdays,APC,2019,June,133,83
Bus,Weekdays,APC,2019,June,139,400
Bus,Weekdays,APC,2019,June,150,30
Bus,Weekdays,APC,2019,June,201,149
Bus,Weekdays,APC,2019,June,204,206
Bus,Weekdays,APC,2019,June,205,69
Bus,Weekdays,APC,2019,June,206,137
Bus,Weekdays,APC,2019,June,310,432
Bus,Weekdays,APC,2019,June,311,209
Bus,Weekdays,APC,2019,June,47M,851
Bus,Weekdays,APC,2019,June,BLVDDIR,2946
Bus,Weekdays,APC,2019,June,BSO,1752
Bus,Weekdays,APC,2019,June,G,12077
Bus,Weekdays,APC,2019,June,H,4469
Bus,Weekdays,APC,2019,June,J,2035
Bus,Weekdays,APC,2019,June,K,6751
Bus,Weekdays,APC,2019,June,L,5822
Bus,Weekdays,APC,2019,June,LUCYGO,1579
Bus,Weekdays,APC,2019,June,LUCYGR,1116
Bus,Weekdays,APC,2019,June,MFO,1966
Bus,Weekdays,APC,2019,June,R,7244
Bus,Weekdays,APC,2019,June,XH,4454
Bus,Weekdays,APC,2019,July,1,2216
Bus,Weekdays,APC,2019,July,2,4331
Bus,Weekdays,APC,2019,July,3,7175
Bus,Weekdays,APC,2019,July,4,6729
Bus,Weekdays,APC,2019,July,5,2936
Bus,Weekdays,APC,2019,July,6,4811
Bus,Weekdays,APC,2019,July,7,4446
Bus,Weekdays,APC,2019,July,8,1425
Bus,Weekdays,APC,2019,July,9,4178
Trolley,Weekdays,Traffic_Estimate,2019,July,10,8859
Trolley,Weekdays,APC,2019,July,11,11650
Bus,Weekdays,APC,2019,July,12,2304
Trolley,Weekdays,APC,2019,July,13,11665
Bus,Weekdays,APC,2019,July,14,5331
Trolley,Weekdays,Traffic_Estimate,2019,July,15,8870
Bus,Weekdays,APC,2019,July,16,6740
Bus,Weekdays,APC,2019,July,17,8283
Bus,Weekdays,APC,2019,July,18,10569
Bus,Weekdays,APC,2019,July,19,1084
Bus,Weekdays,APC,2019,July,20,3902
Bus,Weekdays,APC,2019,July,21,9638
Bus,Weekdays,APC,2019,July,22,3911
Bus,Weekdays,APC,2019,July,23,12678
Bus,Weekdays,APC,2019,July,24,1825
Bus,Weekdays,APC,2019,July,25,3586
Bus,Weekdays,APC,2019,July,26,7421
Bus,Weekdays,APC,2019,July,27,3354
Bus,Weekdays,APC,2019,July,28,1102
Bus,Weekdays,APC,2019,July,29,3361
Bus,Weekdays,APC,2019,July,30,1141
Bus,Weekdays,APC,2019,July,31,4035
Bus,Weekdays,APC,2019,July,32,3927
Bus,Weekdays,APC,2019,July,33,10359
Trolley,Weekdays,APC,2019,July,34,11522
Bus,Weekdays,APC,2019,July,35,130
Trolley,Weekdays,APC,2019,July,36,11854
Bus,Weekdays,APC,2019,July,37,3102
Bus,Weekdays,APC,2019,July,38,2659
Bus,Weekdays,APC,2019,July,39,1852
Bus,Weekdays,APC,2019,July,40,6234
Bus,Weekdays,APC,2019,July,42,8866
Bus,Weekdays,APC,2019,July,43,2361
Bus,Weekdays,APC,2019,July,44,3369
Bus,Weekdays,APC,2019,July,45,4798
Bus,Weekdays,APC,2019,July,46,4565
Bus,Weekdays,APC,2019,July,47,14015
Bus,Weekdays,APC,2019,July,48,6967
Bus,Weekdays,APC,2019,July,49,2561
Bus,Weekdays,APC,2019,July,50,1813
Bus,Weekdays,APC,2019,July,52,11401
Bus,Weekdays,APC,2019,July,53,2196
Bus,Weekdays,APC,2019,July,54,5646
Bus,Weekdays,APC,2019,July,55,4429
Bus,Weekdays,APC,2019,July,56,9082
Bus,Weekdays,APC,2019,July,57,8325
Bus,Weekdays,APC,2019,July,58,6142
Trackless Trolley,Weekdays,APC,2019,July,59,3668
Bus,Weekdays,APC,2019,July,60,8610
Bus,Weekdays,APC,2019,July,61,3518
Bus,Weekdays,APC,2019,July,62,204
Bus,Weekdays,APC,2019,July,64,4251
Bus,Weekdays,APC,2019,July,65,6878
Trackless Trolley,Weekdays,APC,2019,July,66,8609
Bus,Weekdays,APC,2019,July,67,2624
Bus,Weekdays,APC,2019,July,68,1814
Bus,Weekdays,APC,2019,July,70,4866
Bus,Weekdays,APC,2019,July,73,1531
Trackless Trolley,Weekdays,APC,2019,July,75,3320
Bus,Weekdays,APC,2019,July,77,604
Bus,Weekdays,APC,2019,July,78,111
Bus,Weekdays,APC,2019,July,79,3931
Bus,Weekdays,APC,2019,July,80,257
Bus,Weekdays,APC,2019,July,84,2331
Bus,Weekdays,APC,2019,July,88,1128
Bus,Weekdays,APC,2019,July,89,1554
Bus,Weekdays,APC,2019,July,90,437
Bus,Weekdays,APC,2019,July,92,309
Bus,Weekdays,APC,2019,July,93,1215
Bus,Weekdays,APC,2019,July,94,366
Bus,Weekdays,APC,2019,July,95,528
Bus,Weekdays,APC,2019,July,96,1204
Bus,Weekdays,APC,2019,July,97,653
Bus,Weekdays,APC,2019,July,98,910
Bus,Weekdays,APC,2019,July,99,1273
Trolley,Weekdays,Traffic_Estimate,2019,July,101,3553
Trolley,Weekdays,Traffic_Estimate,2019,July,102,3600
Bus,Weekdays,APC,2019,July,103,1149
Bus,Weekdays,APC,2019,July,104,3137
Bus,Weekdays,APC,2019,July,105,1161
Bus,Weekdays,APC,2019,July,106,1230
Bus,Weekdays,APC,2019,July,107,958
Bus,Weekdays,APC,2019,July,108,5152
Bus,Weekdays,APC,2019,July,109,4516
Bus,Weekdays,APC,2019,July,110,1767
Bus,Weekdays,APC,2019,July,111,1352
Bus,Weekdays,APC,2019,July,112,861
Bus,Weekdays,APC,2019,July,113,6649
Bus,Weekdays,APC,2019,July,114,1789
Bus,Weekdays,APC,2019,July,115,995
Bus,Weekdays,APC,2019,July,117,1849
Bus,Weekdays,APC,2019,July,118,419
Bus,Weekdays,APC,2019,July,119,721
Bus,Weekdays,APC,2019,July,120,233
Bus,Weekdays,APC,2019,July,123,978
Bus,Weekdays,APC,2019,July,124,1870
Bus,Weekdays,APC,2019,July,125,2399
Bus,Weekdays,APC,2019,July,126,573
Bus,Weekdays,APC,2019,July,127,356
Bus,Weekdays,APC,2019,July,128,342
Bus,Weekdays,APC,2019,July,129,935
Bus,Weekdays,APC,2019,July,130,562
Bus,Weekdays,APC,2019,July,131,620
Bus,Weekdays,APC,2019,July,132,382
Bus,Weekdays,APC,2019,July,133,92
Bus,Weekdays,APC,2019,July,139,379
Bus,Weekdays,APC,2019,July,150,33
Bus,Weekdays,APC,2019,July,201,154
Bus,Weekdays,APC,2019,July,204,201
Bus,Weekdays,APC,2019,July,205,68
Bus,Weekdays,APC,2019,July,206,140
Bus,Weekdays,APC,2019,July,310,446
Bus,Weekdays,APC,2019,July,311,203
Bus,Weekdays,APC,2019,July,47M,817
Bus,Weekdays,APC,2019,July,BLVDDIR,3047
Bus,Weekdays,APC,2019,July,BSO,1795
Bus,Weekdays,APC,2019,July,G,11999
Bus,Weekdays,APC,2019,July,H,4012
Bus,Weekdays,APC,2019,July,J,2187
Bus,Weekdays,APC,2019,July,K,6904
Bus,Weekdays,APC,2019,July,L,5691
Bus,Weekdays,APC,2019,July,LUCYGO,1770
Bus,Weekdays,APC,2019,July,LUCYGR,1160
Bus,Weekdays,APC,2019,July,MFO,1686
Bus,Weekdays,APC,2019,July,R,7413
Bus,Weekdays,APC,2019,July,XH,4341
Bus,Weekdays,APC,2019,August,1,2282
Bus,Weekdays,APC,2019,August,2,4062
Bus,Weekdays,APC,2019,August,3,7309
Bus,Weekdays,APC,2019,August,4,6082
Bus,Weekdays,APC,2019,August,5,2944
Bus,Weekdays,APC,2019,August,6,4862
Bus,Weekdays,APC,2019,August,7,4459
Bus,Weekdays,APC,2019,August,8,1466
Bus,Weekdays,APC,2019,August,9,4258
Trolley,Weekdays,Traffic_Estimate,2019,August,10,8859
Trolley,Weekdays,APC,2019,August,11,12104
Bus,Weekdays,APC,2019,August,12,2466
Trolley,Weekdays,APC,2019,August,13,13129
Bus,Weekdays,APC,2019,August,14,5352
Trolley,Weekdays,Traffic_Estimate,2019,August,15,8870
Bus,Weekdays,APC,2019,August,16,6637
Bus,Weekdays,APC,2019,August,17,8838
Bus,Weekdays,APC,2019,August,18,10737
Bus,Weekdays,APC,2019,August,19,1104
Bus,Weekdays,APC,2019,August,20,4014
Bus,Weekdays,APC,2019,August,21,9415
Bus,Weekdays,APC,2019,August,22,3958
Bus,Weekdays,APC,2019,August,23,12757
Bus,Weekdays,APC,2019,August,24,1841
Bus,Weekdays,APC,2019,August,25,3618
Bus,Weekdays,APC,2019,August,26,7864
Bus,Weekdays,APC,2019,August,27,3513
Bus,Weekdays,APC,2019,August,28,1162
Bus,Weekdays,APC,2019,August,29,3194
Bus,Weekdays,APC,2019,August,30,1152
Bus,Weekdays,APC,2019,August,31,4194
Bus,Weekdays,APC,2019,August,32,4023
Bus,Weekdays,APC,2019,August,33,10191
Trolley,Weekdays,APC,2019,August,34,11504
Bus,Weekdays,APC,2019,August,35,136
Trolley,Weekdays,APC,2019,August,36,14255
Bus,Weekdays,APC,2019,August,37,3407
Bus,Weekdays,APC,2019,August,38,2721
Bus,Weekdays,APC,2019,August,39,1718
Bus,Weekdays,APC,2019,August,40,6202
Bus,Weekdays,APC,2019,August,42,9316
Bus,Weekdays,APC,2019,August,43,2320
Bus,Weekdays,APC,2019,August,44,3393
Bus,Weekdays,APC,2019,August,45,4774
Bus,Weekdays,APC,2019,August,46,4603
Bus,Weekdays,APC,2019,August,47,14685
Bus,Weekdays,APC,2019,August,48,6912
Bus,Weekdays,APC,2019,August,49,2631
Bus,Weekdays,APC,2019,August,50,1894
Bus,Weekdays,APC,2019,August,52,11366
Bus,Weekdays,APC,2019,August,53,2088
Bus,Weekdays,APC,2019,August,54,5789
Bus,Weekdays,APC,2019,August,55,4520
Bus,Weekdays,APC,2019,August,56,8428
Bus,Weekdays,APC,2019,August,57,8044
Bus,Weekdays,APC,2019,August,58,6513
Trackless Trolley,Weekdays,APC,2019,August,59,3811
Bus,Weekdays,APC,2019,August,60,8550
Bus,Weekdays,APC,2019,August,61,3563
Bus,Weekdays,APC,2019,August,62,226
Bus,Weekdays,APC,2019,August,64,4335
Bus,Weekdays,APC,2019,August,65,7052
Trackless Trolley,Weekdays,APC,2019,August,66,8839
Bus,Weekdays,APC,2019,August,67,2674
Bus,Weekdays,APC,2019,August,68,2004
Bus,Weekdays,APC,2019,August,70,5029
Bus,Weekdays,APC,2019,August,73,1561
Trackless Trolley,Weekdays,APC,2019,August,75,2663
Bus,Weekdays,APC,2019,August,77,647
Bus,Weekdays,APC,2019,August,78,114
Bus,Weekdays,APC,2019,August,79,3898
Bus,Weekdays,APC,2019,August,80,246
Bus,Weekdays,APC,2019,August,84,2425
Bus,Weekdays,APC,2019,August,88,1143
Bus,Weekdays,APC,2019,August,89,1564
Bus,Weekdays,APC,2019,August,90,446
Bus,Weekdays,APC,2019,August,92,322
Bus,Weekdays,APC,2019,August,93,1298
Bus,Weekdays,APC,2019,August,94,421
Bus,Weekdays,APC,2019,August,95,516
Bus,Weekdays,APC,2019,August,96,1294
Bus,Weekdays,APC,2019,August,97,655
Bus,Weekdays,APC,2019,August,98,970
Bus,Weekdays,APC,2019,August,99,1305
Trolley,Weekdays,Traffic_Estimate,2019,August,101,3553
Trolley,Weekdays,Traffic_Estimate,2019,August,102,3600
Bus,Weekdays,APC,2019,August,103,1107
Bus,Weekdays,APC,2019,August,104,3303
Bus,Weekdays,APC,2019,August,105,1146
Bus,Weekdays,APC,2019,August,106,1272
Bus,Weekdays,APC,2019,August,107,999
Bus,Weekdays,APC,2019,August,108,5204
Bus,Weekdays,APC,2019,August,109,4600
Bus,Weekdays,APC,2019,August,110,1925
Bus,Weekdays,APC,2019,August,111,1371
Bus,Weekdays,APC,2019,August,112,912
Bus,Weekdays,APC,2019,August,113,6708
Bus,Weekdays,APC,2019,August,114,1904
Bus,Weekdays,APC,2019,August,115,1014
Bus,Weekdays,APC,2019,August,117,1912
Bus,Weekdays,APC,2019,August,118,430
Bus,Weekdays,APC,2019,August,119,740
Bus,Weekdays,APC,2019,August,120,265
Bus,Weekdays,APC,2019,August,123,1021
Bus,Weekdays,APC,2019,August,124,1830
Bus,Weekdays,APC,2019,August,125,2289
Bus,Weekdays,APC,2019,August,126,634
Bus,Weekdays,APC,2019,August,127,342
Bus,Weekdays,APC,2019,August,128,375
Bus,Weekdays,APC,2019,August,129,977
Bus,Weekdays,APC,2019,August,130,543
Bus,Weekdays,APC,2019,August,131,635
Bus,Weekdays,APC,2019,August,132,402
Bus,Weekdays,APC,2019,August,133,95
Bus,Weekdays,APC,2019,August,139,412
Bus,Weekdays,APC,2019,August,150,19
Bus,Weekdays,APC,2019,August,201,161
Bus,Weekdays,APC,2019,August,204,215
Bus,Weekdays,APC,2019,August,205,67
Bus,Weekdays,APC,2019,August,206,145
Bus,Weekdays,APC,2019,August,310,408
Bus,Weekdays,APC,2019,August,311,212
Bus,Weekdays,APC,2019,August,47M,852
Bus,Weekdays,APC,2019,August,BLVDDIR,3118
Bus,Weekdays,APC,2019,August,BSO,1777
Bus,Weekdays,APC,2019,August,G,11864
Bus,Weekdays,APC,2019,August,H,4159
Bus,Weekdays,APC,2019,August,J,2146
Bus,Weekdays,APC,2019,August,K,6846
Bus,Weekdays,APC,2019,August,L,6203
Bus,Weekdays,APC,2019,August,LUCYGO,1652
Bus,Weekdays,APC,2019,August,LUCYGR,1091
Bus,Weekdays,APC,2019,August,MFO,2147
Bus,Weekdays,APC,2019,August,R,7469
Bus,Weekdays,APC,2019,August,XH,4475
Bus,Weekdays,APC,2019,September,1,2977
Bus,Weekdays,APC,2019,September,2,5672
Bus,Weekdays,APC,2019,September,3,8878
Bus,Weekdays,APC,2019,September,4,7738
Bus,Weekdays,APC,2019,September,5,3775
Bus,Weekdays,APC,2019,September,6,6188
Bus,Weekdays,APC,2019,September,7,5255
Bus,Weekdays,APC,2019,September,8,2690
Bus,Weekdays,APC,2019,September,9,5126
Trolley,Weekdays,Traffic,2019,September,10,10422
Trolley,Weekdays,APC,2019,September,11,13033
Bus,Weekdays,APC,2019,September,12,2595
Trolley,Weekdays,APC,2019,September,13,13411
Bus,Weekdays,APC,2019,September,14,6202
Trolley,Weekdays,Traffic,2019,September,15,10194
Bus,Weekdays,APC,2019,September,16,7022
Bus,Weekdays,APC,2019,September,17,9671
Bus,Weekdays,APC,2019,September,18,13879
Bus,Weekdays,APC,2019,September,19,1447
Bus,Weekdays,APC,2019,September,20,4898
Bus,Weekdays,APC,2019,September,21,10376
Bus,Weekdays,APC,2019,September,22,4473
Bus,Weekdays,APC,2019,September,23,15089
Bus,Weekdays,APC,2019,September,24,2408
Bus,Weekdays,APC,2019,September,25,4517
Bus,Weekdays,APC,2019,September,26,11262
Bus,Weekdays,APC,2019,September,27,4627
Bus,Weekdays,APC,2019,September,28,2054
Bus,Weekdays,APC,2019,September,29,4675
Bus,Weekdays,APC,2019,September,30,1349
Bus,Weekdays,APC,2019,September,31,5218
Bus,Weekdays,APC,2019,September,32,4888
Bus,Weekdays,APC,2019,September,33,11808
Trolley,Weekdays,APC,2019,September,34,12058
Bus,Weekdays,APC,2019,September,35,170
Trolley,Weekdays,APC,2019,September,36,13406
Bus,Weekdays,APC,2019,September,37,3559
Bus,Weekdays,APC,2019,September,38,2885
Bus,Weekdays,APC,2019,September,39,2214
Bus,Weekdays,APC,2019,September,40,7603
Bus,Weekdays,APC,2019,September,42,9673
Bus,Weekdays,APC,2019,September,43,3906
Bus,Weekdays,APC,2019,September,44,3678
Bus,Weekdays,APC,2019,September,45,5571
Bus,Weekdays,APC,2019,September,46,5678
Bus,Weekdays,APC,2019,September,47,17684
Bus,Weekdays,APC,2019,September,48,7577
Bus,Weekdays,APC,2019,September,49,3076
Bus,Weekdays,APC,2019,September,50,2100
Bus,Weekdays,APC,2019,September,52,15067
Bus,Weekdays,APC,2019,September,53,2896
Bus,Weekdays,APC,2019,September,54,7826
Bus,Weekdays,APC,2019,September,55,4905
Bus,Weekdays,APC,2019,September,56,12058
Bus,Weekdays,APC,2019,September,57,11012
Bus,Weekdays,APC,2019,September,58,8439
Trackless Trolley,Weekdays,APC,2019,September,59,4996
Bus,Weekdays,APC,2019,September,60,10707
Bus,Weekdays,APC,2019,September,61,4171
Bus,Weekdays,APC,2019,September,62,246
Bus,Weekdays,APC,2019,September,64,6262
Bus,Weekdays,APC,2019,September,65,8344
Trackless Trolley,Weekdays,APC,2019,September,66,11032
Bus,Weekdays,APC,2019,September,67,4933
Bus,Weekdays,APC,2019,September,68,2129
Bus,Weekdays,APC,2019,September,70,8365
Bus,Weekdays,APC,2019,September,73,2493
Trackless Trolley,Weekdays,APC,2019,September,75,3320
Bus,Weekdays,APC,2019,September,77,809
Bus,Weekdays,APC,2019,September,78,83
Bus,Weekdays,APC,2019,September,79,5555
Bus,Weekdays,APC,2019,September,80,238
Bus,Weekdays,APC,2019,September,84,3734
Bus,Weekdays,APC,2019,September,88,2291
Bus,Weekdays,APC,2019,September,89,2005
Bus,Weekdays,APC,2019,September,90,447
Bus,Weekdays,APC,2019,September,92,347
Bus,Weekdays,APC,2019,September,93,1323
Bus,Weekdays,APC,2019,September,94,543
Bus,Weekdays,APC,2019,September,95,607
Bus,Weekdays,APC,2019,September,96,1507
Bus,Weekdays,APC,2019,September,97,690
Bus,Weekdays,APC,2019,September,98,1032
Bus,Weekdays,APC,2019,September,99,1279
Trolley,Weekdays,Traffic,2019,September,101,4180
Trolley,Weekdays,Traffic,2019,September,102,4235
Bus,Weekdays,APC,2019,September,103,1347
Bus,Weekdays,APC,2019,September,104,3583
Bus,Weekdays,APC,2019,September,105,1294
Bus,Weekdays,APC,2019,September,106,1395
Bus,Weekdays,APC,2019,September,107,1082
Bus,Weekdays,APC,2019,September,108,5730
